sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
This means that we should start our roller coaster at a higher drop.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When you are building the new roller coaster make sure that the hill height is smaller than the drop.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
You will also need to keep in mind that energy cannot be created or destroyed.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Also the more the car weighs the more total energy it will have.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzales family, for your new roller coaster you will have to add a higher dropping point and a smaller hill than the drop.",P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The new car has to follow the Law of Conservation of Energy.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows us how more energy is not created as you go along the roller coaster and it's not taken away either.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This proves that the more mass you have means that you will have more energy.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
E1: The reason why the roller coaster would work is because its initial drop height 3.50 is higher then the hill height 3.25.The reason that is because if the hill height is higher there will not be enough kinetic energy to make it up the hill.For example when i did the roller coaster simulation i had a trial where i set the initial drop height to 3.50 and the hill height to 4.0 the cart could not make over the hill but when i kept the drop height the same and lowered the hill height to 3.25 it got over the hill .,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
the reason that the hill height must be higher is because as it came down the hill potential energy transfers to kinetic energy allowing it up the hill.,P6_07_13_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
And another thing that helps is more mass when something has more mass the more kinetic energy it has is higher at the bottom and it would make it go faster up the hill.,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
For example in my trial the drop height for both simulations was 3.50 and the hill height was 3.25 and when the 60 kg cart had 2054 jolts of potential energy while the 40 kg had 978 witch proves the heavier the cart the more energy making it easier to get to the top of the hill.,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In conclusion the design i will be fun and work because the the drop height is higher then the hill height,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The reason why the roller coaster would work is because its initial drop height 3.50 is higher then the hill height 3.25.The reason that is because if the hill height is higher there will not be enough kinetic energy to make it up the hill.For example when i did the roller coaster simulation i had a trial where i set the initial drop height to 3.50 and the hill height to 4.0 the cart could not make over the hill but when i kept the drop height the same and lowered the hill height to 3.25 it got over the hill .,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
the reason that the hill height must be higher is because as it came down the hill potential energy transfers to kinetic energy the potential energy and kinetic energy transfer to total energy allowing it up the hill.,P6_07_13_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
In conclusion the design i will be fun and work because the the drop height is higher then the hill height .,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The higher the hill height the more potential energy at the top and kinetic energy at the bottom.,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: The initial drop height should be 5m, this way we can get a lot of Potential Energy (PE) and Kinetic Energy (KE) to get our ride going and can allow the cart to run on mechanical energy.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Mechanical Energy is letting the ride go through the track without extra pushes on the track.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a frictionless world the PE and KE would be the same at the bottom of the drop, we saw this in our simulations.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With a 5m drop our simulations showed that the PE was 2932 with a 60kg cart, we only tested the drop height we did not test a full ride or add anything else.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the bottom of the drop the KE was the same as the PE at the top of the drop.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As the cart goes down the drop the PE we had at the top of drop transfers into KE.,P1_02_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE transfers to KE when the cart is moving.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a frictionless world the Total Energy (TE) would stay the same throughout, but since we live in a world with friction some of the total energy would be lost due to friction.",P1_02_09_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"The law of Conservation of Energy says that energy is not created nor destroyed but can transfer between energy types, when we lose energy to friction the energy transfers to non useful energy, so when friction happens we have less PE & KE.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"I also recommend a 5m drop because then we can have a variety of hill heights, the hill height cannot be higher than the drop height.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"This is because we want there to be enough energy to get it over the hill our goal is to use mechanical energy to get the cart through the track, as said before this is not possible without extra pushe(s).",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The cart will also have more TE if it is heavier for our simulations we used 55kg and had made it up the hill sucessfully with energy still to use to get through the rest of the track.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"E1R: The initial drop height should be 5m, this way we can get a lot of Potential Energy (PE) and Kinetic Energy (KE) to get our ride going and can allow the cart to run on mechanical energy.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
With a 5m drop our simulations showed that the PE was 2932 with a 60kg cart this is because mass and energy are related.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A cart with a higher mass will have more PE at the top of the drop we saw this when we tested the initial drop our carts weighed 60kg with a 5m drop the PE at the top of the drop was 2932 Joules.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
When we tested the hill height our cart weighed 55kg with a 4m drop the PE was 2442 Joules.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Based on the data we also see that height and PE are related.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the bottom of a drop the KE was the same as the PE at the top of the drop with no friction.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The Law of Conservation of Energy says that energy is not created nor destroyed but can transfer between energy types, when we lose energy to friction the energy transfers to non useful energy, so when friction happens we have less PE & KE.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"E1: The roller coaster should have a mass that is at least 60 kilograms) the initial drop at 5 meters, and a hill height of 4 meters to make it more fun.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Potential energy and kinetic energy have an inverse relationship.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One example of this from my data (initial drop height) is at the top of the initial drop (2 meters) the potential energy was 977 J.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
While at the bottom it was 0 J.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The kinetic energy at the bottom was 977 J but while it was at the top it was zero.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The potential energy transferred to kinetic energy.,P1_05_10_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The law of conservation of energy also pertains to when you're going down the initial drop, the energy transfers from potential energy (at the top of the initial drop) to kinetic energy (at the bottom of the initial drop) while going down.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Which is relevant to the law of conservation of energy which states that energy will not be created or destroyed, just transferred.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"The height of the initial drop also plays into the energy because according to my data, while the release height was 2 meters the total energy was 977 J while at 5 meters the total energy was 2,442 J.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The hill height has to be lower than the initial drop height because if it's not it will not be able to go over the hill.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
My evidence of this is in my data.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the hill height was the same as my initial drop height which is 5 meters high, the cart did not go over the hill it just kept going back and fourth.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"However, when the hill height was 3 meters high it went over the hill.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass of the cart is also important for energy.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"According to my data when the car mass was 40 kilograms the total energy was 1,955.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"While when the mass was 60 kilograms, the total energy was 2,932.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So one way to control energy is by adding more mass.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If you have less mass, you can risk the cart not going fast enough to make it up the hill, and it likely wouldn't be fun or very safe.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: The roller coaster should have a mass that is at least 60 kilograms) the initial drop at 5 meters, and a hill height of 4 meters to make it more fun.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Total energy is the sum of the potential energy, kinetic energy, and any other energies that are present.",P1_05_10_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"Like all forms of energy, it is measured in Joules or J.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: Here are some recommendations I would give you for your roller coaster.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The higher you make the start the higher the energy is going to be the more fast and fun the rider will have.,P6_06_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At 5 meters release height, the total energy is 2932, the energy is higher than 4 meters release height which is 2346 total energy.",P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The drop height needs to be higher than the hills so that the car can get over.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
Ke + Pe = Te.,P6_06_07_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"Energy cannot be created in a closed system, so you must ensure you have enough energy to get over the hills.",P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One to get more energy is to make the hill higher.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another way to get more energy is to make the car have a higher mass.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
A car with 60kg has 2937J of energy while a car with 42kg only has 2054J.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car at the top of the hill stopped has all of its energy as potential energy waiting to be spent.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Once it has reached the bottom of the hill all of the Pe turns into Ke.,P6_06_07_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Throughout the ride, the total energy remains the same.",P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My design follows the requirements for energy with the drop being higher than both of the loops the cart can successfully make it to the end.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My design is fast and fun with a high drop height and a heavy cart.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Please choose my design.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: Here are some recommendations I would give you for your roller coaster.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The higher you make the drop height the higher the energy is going to be the more fast and fun the rider will have.,P6_06_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The initial drop height needs to be higher than the hills so that the car can get over.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"Because of newtons law of conservation of energy, energy cannot be created or destroyed in a closed system.",P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
You must ensure you have enough energy to get over the hills.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If the Te at the start of the ride is 2000 and you need 2100j of Te you won't make it over the hill and you need more energy.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One way to get more energy is to make the hill higher.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One example is at 5 meters drop height pe at the top is 2932j and ke is 0j.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the bottom of the drop pe is 1 and ke is 2930 Throughout the ride, the total energy remains the same yet the energy just changes forms.",P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: During my proposal to the Gonzales family, I will be sharing my finding about the best way to design a roller coaster.",P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
To design the best roller coaster you have to have an initial drop higher than your hill size.,P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The drop height of my roller coaster is 4.15 meters.,P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is important because for the car to be able to make it to the top of the hill the initial drop has to be higher than the hill height.,P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when I tested the drop height of 5 meters, the PE was 35 Joules.",P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When increased the drop height to 4.15 meters, the PE increased to 2432 joules.",P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE+KE=TE,P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My data supports this equation because my roller coaster had 1j of PE at the bottom of the initial drop, it had 2930j of KE at the bottom of the initial drop, and it had 2932 j of total energy at the end.",P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: During my proposal to the Gonzales family, I will be sharing my finding about the best way to design a roller coaster.",P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is important for the car to be able to make it to the top of the hill.,P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When decreased the drop height to 4.15 meters, the PE increased to 2432 joules.",P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: Over the last week or so we have been studying what will be the best roller coaster and we have come up with some things that have limits before there are opposite reactions.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Initial drop has to be bigger than the hill so that it can make it to the end.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The potential energy should be the same because you use the same drop height.The greater the mass the bigger the total Energy.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
The lower the mass the lower the Energy.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My ride would be better than any ride.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Because it starts at a drop and does a loop and goes straight and goes fast up a hill which is smaller than the drop, because then it would not make it up the hill and then you just be rocking back and forth.",P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE and KE changes when the car moves down the hill is different and depends on the car weight but it does not change that much but it does change.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I learned that the higher the roller coaster the higher the total energy it will be.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
For example the 3.98 m roller coaster will have a 1946 J of energy but the 5.00 m roller coaster had 2443 so that proves the higher the roller coaster the bigger the energy and vise versa.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That mass and energy are related and can be changed from one to the other.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"That concludes that there is a lot that goes into a roller coaster like how high is your drop, are there loops,are there hills and they can't be taller then the Initial drop or it wont work.",P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I believe that my roller coaster is the best roller coaster out there please pick mine!,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: Over the last week or so we have been studying what will be the best roller coaster and we have come up with some things that have limits before there are opposite reactions.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"lastly,It says that the law of conservation of energy says that energy can neither be created nor destroyed - only converted from one form of energy to another.",P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
This means that a system always has the same amount of energy.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: First, I would recommend that the roller coaster car begins at an initial drop height of 5 meters off the ground.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I believe that this is the best height for the initial drop because we learned that height and energy have a direct relationship so the greater the height of the initial drop, the greater the potential energy.",P1_01_05_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, in my trials when I tested an initial drop height of 4 meters, I found that the PE at the top of the drop was 1955 joules and the KE at the bottom was 1954 joules.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then when I tested an initial drop height of 5 meters, I found that the PE at the top of the drop was 2443 joules and the KE at the bottom was 2442 joules.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows that the greater the height of the initial drop, the greater the PE at the top of the drop, the KE at the bottom, and the TE.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Also, I would recommend a hill height of 3.5 meters off the ground.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I believe that this is the best hill height because, in my trials, I learned that the height of the hill must be less than the height of the initial drop in order for the roller coaster car to make it over the hill.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"In my trials, when I tested a hill height of 3.5 meters with an initial drop height of 5 meters, I found that the PE at the top of the hill was 1718 joules and the KE at the top of the hill was 729 joules.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This data shows that the car has enough energy to make it up and over the hill and will make it to the end of the ride.,P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is the best hill height because it guarantees that the car will get over the hill safely while still being high enough to be exciting for the riders.,P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Lastly, I believe that the mass of the roller coaster car should be 60 kg.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I believe that this is the best mass because mass and energy also have a direct relationship so the more mass the car has the greater the PE, KE, and TE.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"In my trials, I tested a car mass of 50 and found the PE at the top of the drop was 2446 joules and the KE at the bottom was 2443 joules.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then when I tested a car mass of 60 kg, I found that the PE at the top of the drop was 2936 joules and the KE at the bottom was 2932 joules.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
All of these trials were tested on a frictionless track.,P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"However, since there is friction in the real world you would need to adjust the heights of the initial drop and hill to make sure the car would make it to the end of the ride with friction.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In an environment with friction, some of the energy will be converted into thermal energy, slowing the car down.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since the Law of Conservation of Mass says that energy can't be created or destroyed, some of the PE and KE will be converted into thermal energy during the ride.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
This means that there will be less and less PE and KE as the ride goes on.,P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But the TE will still remain the same throughout the ride.,P1_01_05_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"Since energy can't be created or destroyed, as the car goes down the tracks, energy is converted from PE to KE and back again but the total energy always stays the same.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: First, I would recommend that the roller coaster car begins at an initial drop height of 5 meters off the ground.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Since the Law of Conservation of Mass says that energy can't be created or destroyed, some of the PE and KE will instead be converted into thermal energy during the ride.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"However, because energy can't be created or destroyed, the TE will remain the same throughout the ride.",P1_01_05_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"As the car goes down the tracks, energy is converted from PE to KE and back again but the total energy always stays the same.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height when changed changes the PE for example when i had a release height of 5 meters beside 4 meters the 5 meter one had a higher PE because the higher you go up the better PE it has.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The same is with KE At the top it is at zero and at the bottom it has the same amount as the PE had at the top.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That when adding up for total energy you add both KE and PE together.,P1_01_15_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
When the cart is going down the PE changes to KE on the way down when it is at half way the have the same amount.,P1_01_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the energy is being transfer the energy cant be crates or destroy but it can be transfused in to KE or PE.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
The relationship between drop height and hill height because the hill height is when it is at the very top and the drop height is when it is droping down.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That the lighter the mass is it will have a better PE because it weighs less.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I tested this zero friction that is not real and cant happen,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height when changed changes the PE for example when i had a release height of 5 meters beside 4 meters the 5 meter one had a higher PE because the higher you go up the better PE it has.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the energy is being transfer.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and the law of conservation of mass states that energy can not be crated or destroy.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
but it can be transfused in to KE or PE.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The relationship between drop height and hill height because the hill height is when it is at the very top and the drop height is when it is going down.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I tested this zero friction that is not real and cant happen.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
that when there is more mass there is more energy because it is more heavy.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
also when i test the drop height was at 5 meters it had 2668 PE.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and at the bottom it had 0 PE the Ke had 0 at the top and at the bottom it had 2668 Ke this shows that the PE gave Ke all the energy.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: I designed a roller coaster that might just be the trick to attract visitors.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My coaster design will be fun to ride on since it features loops and wraps around the track every now and then.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car on my design should also be able to make it to the end of the track since the initial drop height is higher than the highest point mid-run.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
Let's go into depth with each of those points.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My roller coaster design has a lot of twists and turns that make the roller coaster more fun than other rides.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Here's how the coaster will go, starting from the initial drop.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Starting from the steep initial drop, you'll start off pretty fast and then you'll go through a loop.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"After the loop, you pass through the middle of said loop and wrap around the track that leads up to the loop.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"After wrapping around the track, you go underneath, wrap around that track again, and go down another steep drop, and the ride then ends.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Also, using my design for the roller coaster, the car should be able to make it to the end without a problem.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
