sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
This is because I will need the loops and hills to be smaller than the initial drop height because the conservation law of energy states that energy can't be created or destroyed.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,acceptable,unacceptable
"Also, the greater the initial drop the more PE there is at the top, and that energy will eventually transfer into KE at the bottom.",P1_05_02_22-23,E1,acceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For an example, when the initial drop was 3m, then the PE at the top was 1466J and the KE was 0J which equal 1466TE.",P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then at the bottom of the drop the PE was 1J and the KE was 1465J which has a TE of 1466J.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This also shows that the PE and the KE combined will always equal the TE since the law of conservation of energy.,P1_05_02_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"At the start of the drop, the PE is greater than the KE but when it is at the end of the drop, the KE was greater than the PE.",P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when the initial drop height was 4m then the PE was 1955J and the KE was 0J.",P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then at the bottom the PE was 1J and the KE was 1954J.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This clearly shows that the PE did not get destroyed but it was transferred into the KE throughout the drop.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"After the initial drop of 5m, I would make the hill height 4m and then the second hill height 3m.",P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I would do this because you can't have a hill height that is taller than the initial drop height because of the conservation law of energy.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When I did a hill height of 3m an initial drop height of 4m the roller coaster made it over.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then when I did an initial drop height of 4m and the hill also 4m, then the roller coaster wouldn't make it over.",P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more mass the more PE at the top of the drop and the more KE at the bottom of the drop.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
When the car mass was 40kg then the PE at the top was 1956J and then the KE was 1954J at the bottom.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then when the car mass was 50kg the PE at the top was 2445J and the KE at the bottom was 2444J.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that the more mass the car has the more PE and KE.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This simulation is obviously done without friction but if there was friction it would effect the amount of PE and KE between the top of the drop and the bottom of the drop.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Some of the energy because of friction would be turned into thermal and sound energy.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: Some recommendations I would make to the Gonzales family is that I would make the drop height 5m.,P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Also, it shows that the TE stays the same throughout the whole ride because when the initial drop was 3m, then the TE at the start was 1466J and at the bottom was also 1466J.",P1_05_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster design is 5 meters.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because when the drop height is higher the total energy is higher.,P1_07_03_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when i tested the drop height of 2 meters, the PE was 0 joules.",P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"when i increased the drop height to 5 meters, the PE increased at 1 joule.",P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The hill height of my roller coaster is 2 meters.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because when the hill height was lower the car made it to the end but when the hill height was higher the car didn't make it to the end.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example, when i tested the hill height of 2 the PE at the top of the hill was 964.",P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When i increased the hill height to 4 the PE at the top of the hill increased at 1734 joules.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The car mass for my roller coaster design is 60kg.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because when the mass is higher the total energy is higher.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For example, when i tested the car mass at 40kg, the PE was only 1578 joules.",P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When i increased the mass to 60kg the PE increased at 2368 joules.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So that is why it is better to have a higher drop height and car mass but it is better to have a lower hill height so your car makes it to the end.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster design is 5 meters.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The PE should be higher than the KE so the car makes it to the end of the ride.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When one form of energy is transformed to another no energy is destroyed in the process.,P1_07_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: During my proposal to the Gonzales family, I will be sharing my findings about:",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
How PE KE and Total Energy works.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
More mass gives more energy.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
The initial height needs to be higher than the hill.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The drop height of my roller coaster design is 5 meters.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is important because.a 5 meters drop gives us the highest PE .,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when I tested the drop height of 2.5 meters, the PE was 1222 Joules.",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I increased the drop height to 5 meters, the PE increased at 2443 Joules.",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE + KE = TE My data supports this equation because in the Hill simulation my roller coaster had 2444 J of PE at the top of the initial drop.,P5_07_23_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
It had 2444 J of KE at the bottom of the initial drop.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It had,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
2444 J of total energy at the end of the ride.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The law of conservation of energy states that whatever energy you start with you end with.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
This means that energy will transfer from potential energy to kinetic energy and back again throughout the ride.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Any hills that are added to the ride must be lower as compared to the initial drop height.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
You can see this in my data.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I tested a drop height of 5 m and a hill height of 5 m, the roller coaster car did not make it over the hill.",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"However, when I tested a drop height of 5.00m and a hill height of 2.50 m, the roller coaster car went over the hill.",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Our last experiment was comparing mass and energy.,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The higher the mass of the car, the higher the total energy.",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I used a car that had a mass of 40 kg, the roller coaster had 1958 J of total energy.",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I used a car that had a mass of 60 kg, the roller coaster car had a total energy 2934j.",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: During my proposal to the Gonzales family, I will be sharing my findings about:",P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So you can see when you add PE and KE it will owes equal the Total Energy,P5_07_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: Dear Gonzales family, I think you should pick my design for the roller coaster you want to put in your park and here is why.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The ride will be fun and exiting but, also safe for everyone.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I have learned with my experiments that I have been doing that you want the initial drop height to be higher so, it can produce more energy.",P6_07_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I learned that you should have the initial drop height be higher than the hill you have on the roller coaster.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"And you want to have a car mass that is greater so, more energy will be produced.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
I found that the initial drop height should be high because there will be more energy that is being produced over the drop.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the car is moving down the initial drop height there is more KE being produced over the ride.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Data I found when I was experimenting was when the car was released at the height 5 meters, the car had 2442 Joules of KE.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But, at the drop height of 3 meters, the car had 1465 Joules of KE at the bottom of the initial drop.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This data shows that there was more KE at the end of the ride for the higher drop height of 5 meters.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I found the initial drop height should be higher than the hills because the car has to have energy to make it to the end.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I found the height of the hill has to have less PE at the top of the hill than the PE at the initial drop.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My data shows that all of the hill heights that were less than 4.5 meters worked.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But the 5 meter hill height did not work because PE at the top of the hill was 2202 J.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And the initial drop height's PE at the top was 2199 J from my initial drop data.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Also, in my trials where the hill height 5 meters did not make it, but the lower hills made it to the end.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows that if the hill height is taller than the initial drop height then, the coaster won't make it to the end.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I found that the mass of the car has to be heavier in order for the car to gain energy as it rides.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I found that the more mass there was in the car, the more energy there was.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In my trials I found that when the mass was 45 kg the total energy was 1992 J.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But, in my trials where the car was 60 kg the total energy was 2644 J.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that the greater the mass the more energy will be transferred over time.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"You should choose my safe, fun and, exciting roller coaster.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The roller coaster should have a higher initial drop height, a hill that is lower than the initial drop, and a mass that is heavy.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I hope you pick it because it will be the best design for the park and your customers.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzales family, you should pick my design for the roller coaster you want to put in your park and here is why.",P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I found that the initial drop height should be high because there will be more TE that is being produced over the drop.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the car is released from the initial drop height there is more KE being produced over the ride.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I found the initial drop height should be higher than the hills because the car has to have enough energy to make it to the end.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I found that the more weight there is the more TE there will be.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In my trials I found that when the mass was 45 kg the TE was 1992 J.,P6_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: For what your requesting, I recommend we have a drop height of 5 meters.",P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I recommend this for a couple of a different reasons, firstly, at this height, we will get the maximum amount of potential energy.",P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Essentially the higher the drop the more potential energy.,P1_02_03_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
potential energy shows how many jules of energy the kart and the people in it will have.,P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In order to fully make it through the ride we need alot ofkinetic energy, and in order to get this needed energy we need potential energy.",P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Which we obtain by having a high drop height.,P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My second recommendation is a kart mass of 51kg, mass and energy have direct relationship.",P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This relationship is shown in each one of my trials, for example, when the mass was 51kg it had the most amount of potential energy.",P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
kinetic energy and total energy so in order to make the ride fun and safe this is the best way to do it,P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: For what your requesting, I recommend we have a drop height of 5 meters.",P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
kinetic energy and total energy so in order to make the ride fun and safe this is the best way to do it.,P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
kinetic energy and potential enegy have a direct relationship because when you have more potential energy the kinetic energy also go up.,P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When going down the hill potential energy transfers into kinetic energy and in a test with friction energy also turns into useless energy like heat or sound because the energy cant be destroyed.,P1_02_03_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
We need the initial drop height to be higher than the hill height.,P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
because in one of my test with a drop height of 5m meters and a hill height of 5 meters the kart didnt make it over the hill so we need the hill to be lower than the initial drop.,P1_02_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster is 5 meters.,P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the greater the height, the greater the energy.",P1_07_02_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when I tested the drop height of 2 meters, the PE was 1173 at the top of the drop.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I made the drop height 5 meters, the PE was 2932.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That means that the PE was increased when the height increased.,P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Similarly, at the bottom of a drop height of 2 meters, the KE was 1173.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then, at the bottom of a drop height of 5 meters, the KE was 2932.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This also shows the relationship between PE, KE, and total energy.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The PE and KE always add up to be the total energy.,P1_07_02_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"For example, when the drop was 3 meters, the PE at the top of the drop was 1762, and the KE was 0.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When added, they equal 1762, which is the total energy.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The PE and KE always balance each other out.,P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
They never don't equal the total energy (when there is no friction).,P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As the car goes down the drop, the PE transforms into KE.",P1_07_02_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the PE goes down, the KE goes up.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy will always stay the same (when there is no friction) throughout the trial because energy cannot be created or destroyed.,P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"When I added a hill, it always had to be lower than the drop height or else the car couldn't make it to the end.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example, the drop height was 5 meters and the hill was 3 meters, the car made it over the hill with ease.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then, when I changed the hill height to 5 meters, with still a drop height of 5 meters, the car couldn't make it over the hill.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass and the energy has a direct relationship.,P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the mass goes up, the PE goes up.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"When the mass goes down, the KE goes down.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This means that when there is a greater mass, there is a greater energy.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster is 5 meters.,P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the greater the height, the greater the energy.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of the drop, the total energy will equal the PE.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the bottom of the drop, the total energy will equal the KE.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I added a hill, it always had to be lower than the drop height or else the car couldn't make it to the end.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, the drop height was 5 meters and the hill was 3 meters, the car made it over the hill with ease.",P1_07_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"E1: Dear, The Gonzalez Family",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think the best roller coaster we could build would be a roller coaster with three hills and two inversions.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Both inversions would come after the two of the hills, the hills would be all in different parts of the ride.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
There would be enough potential energy to get over all hills and inversions.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The initial height would be 120-150 feet, the weight of the coaster would be 80-100 kilograms to give the most speed through the ride.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Sincerely,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear, The Gonzalez Family.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Hello Gonzalez Family, in this letter I will show you how to make the most fun and scariest ride for your park.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
More people will be attracted to your park because of this coaster.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Both inversions would come after the two of the hills, which would add extra fear because if the coaster has speed while also being upside down it would make riders have fun.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The hills would be all in different parts of the ride.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We would need to have are hill heights shorter than the initial drop, there would be enough potential energy to get over all hills and inversions.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"The initial height would be 3.60 meters tall, the weight of the coaster would be 60kg to give the most speed through the ride.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more weight gives the ride more speed as I learned from my data.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The best way to make a roller coaster is to have people have fun and be feared by the coaster.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
To make people scared we should make fast speeds which could be made by weight of the coaster and height of the ride.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Another way to make fear is to add inversions, if you combine inversions and speed people would have enough fun to ride on the coaster again.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The roller coaster would be the most fun and scariest in your park.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"These lines would be very long since it’s a long coaster, so I think the best way to counter the long lines would be to have two coasters going at the same time.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The second coaster would start when the first coaster gets to the third hill, this adds safety and shorter lines.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The best way to make the coaster safe is to make sure we have the right speed.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I learned from my data that the more height causes more speed, the fastest initial height I found while still being safe was 3.60m tall.",P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This height would give the fastest speeds possible while being safe.,P6_04_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: I believe that my design or the Gonzales roller coaster would be the best.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because it is tall will attract an audience so will attract more people and they will make more money.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
What I believe is the best for them to do is make a roller coaster with a tall drop height example 5.00 m. The higher the drop the more PE it will have the smaller the drop the less PE it will have.,P6_06_14_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A hill will be added to slow down the coaster so it has a smoother ride to the end.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The hill height will have to be something smaller than the initial drop height because the coaster will not make it over and people will not want to ride the coaster.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
So the hill will be small enough for the coaster to cross over it will have less kinetic energy when it reaches the top of the hill KE.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And about half the PE it had at the top of the drop making it safer.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
While the roller coaster is going down the hill that pe from the tall drop is turning into kinetic energy which means that the energy that can be potentially stored up is being used.,P6_06_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
And potential energy means how much energy can be in an object another thing to keep in mind is that the law of conservation of energy states that energy cannot be created or destroyed.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It only transfers from the two different types.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another thing is that the more mass the coaster has will also affect the PE and KE of the coaster.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
More mass means more PE and more KE so I believe that the mass of the coaster shouldn't be too heavy or too light.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
That is the reason why the Gonzales family should choose my roller coaster.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: I believe that my design or the Gonzales roller coaster would be the best.,P6_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
