sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
The total energy remains constant on my roller coaster.,P6_03_21_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
On my roller coaster energy changes from potential to kinetic energy and back again many times.,P6_03_21_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: the past few days I have been doing lots of test notes and data to find the best roller coaster that live up to expectation.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"like how the deigns will function use energy, making it to the end with out stopping, testing hills, and more.",P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I have been test out how the weight of the car effects the ride.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and I believe i have found the best design.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
one big thing i studied was the energy involved using kinetic energy (KE).,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
KE is a energy that a object has do to its motion the fast the object moves the greater the kinetic energy.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
An object that is not moving has zero kinetic energy.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
then another energy is potential energy (PE).,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE is stored energy.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
in a object do to its position its is gravitational measures is Jules depends on mass.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the last energy we used is law of conservation.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the law of conversation can not be created or destroyed but it can convert from one type of energy to another.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
all the energy works together because KE and PE are opposite so when goes down the other goes up and when you add that gives the total energy.,P6_06_09_22-23,E1,unacceptable,acceptable,acceptable,unacceptable,unacceptable,unacceptable
on the roller coaster I design it starts up high in the air and the PE is very high do to the initial drop high.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
because The higher initial drop height the more PE and on the bottom there is more KE.,P6_06_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the coaster we use is the heavyset coaster sitting a 60kg we did this cause the higher the mass of the car will give it more energy the 60kg car had a total energy of 2356.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
But the 40kg cart only had 1567 total energy.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because the wight of the car weighs it down to go faster.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then strait away that is very fast.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It is a huge drop then there is a litle hill half the size of the drop.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
it is that size because the drop height has to be higher then the hill in order for it to go over and not go backwards.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
throughout the ride the total energy stays the same then on the bottom of the hill there is a big loop that uses the energy from the hill.,P6_06_09_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
Then there is three more little loops and when thats over you rap around to the bottom and that will be the end of the ride.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
my ride meets all of its requirements people who are pregnant.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I call my ride deklan.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
hope you like it.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: the past few days I have been doing lots of test notes and data to find the best roller coaster that live up to expectation.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
on the roller coaster I design it starts up high in the air at 5.0 i found this hight the best because of its height adds to the speed and energy.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And the PE is very high do to the initial drop high.,P6_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
because The higher initial drop height the more PE and on the bottom there is more KE and the more total energy.,P6_06_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: Today, I will be telling you about the best design you can do for your new roller coaster, it will have the most speed, the most exciting, and most importantly, it will be safe.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The following writing is the best roller coaster to make.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For your initial drop, you are going to want to make the highest coaster you can, you want to do this because it will have the most total energy and will have the most speed off of the initial drop.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we were testing and experimenting with the best roller coaster, we noticed that when the initial drop was lower, the amount of Joules was severely slower than that of a higher drop.",P6_03_23_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In trial 1, the drop was 5 meters.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy was 2932.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It started as potential energy and once the car got moving it quickly became kinetic energy that moved the fastest out of all trials.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In trial 2 of testing the initial drops, we set the height to 2 meters.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This severely impacted the amount of energy the coaster had, at a measly1173 joules of energy, a whole 1000 less than the 5-meter height, a higher height will have more kinetic energy at the bottom and more at the top.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Potential energy is the energy pent up inside mass, ready to be put in motion, that is kinetic energy.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Energy never gets destroyed or created, this is called the law of conservation of energy.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"It shifts from one to the other, kinetic energy is the speed and motion part of energy determining how fast the coaster goes.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
You should choose the highest drop height to maximize the enjoyment of the ride and increase speed.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For your hill height, it must be less than the initial drop height if you want to get the car over the hill.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"The hill requires a certain amount of energy and for the coaster, we are making we will not have enough energy to make it up a higher hill without support from other forces.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In trial 3 of adding hills, the hill height was 4 meters and the initial drop height was 5 meters.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The car was safely able to make it over the track in the first run with more than enough energy, at a total of 2937 joules.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"However, when running trial 4, the hill height was 5 meters and the initial drop was also 5 meters.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This trial did not have enough energy to make it up and was stuck going right up to the top and falling back down never stopping.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When going up a hill you can feel the coaster slowing down.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is kinetic energy being converted into potential energy, when the car makes it over the hill, the potential energy is converted back into kinetic energy and starts to gain speed going down the hill.",P6_03_23_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This car had the exact same amount of energy and was not able to make it through the ride, this is why you need to make a hill smaller than the initial drop height.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Lastly, you must consider the weight of the coaster, this is essential to the amount of total energy you want in your coaster.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we were running our trial on the mass of the coaster car, we had our hill height at 4 meters and our drop height at 5 meters.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We had the coaster weight at 40 kg for trial 1.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy was,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"1958 joules of energy, this would impact the speed because gravity is always pulling down, gravity will act faster if the car is heavier, this trial was the slowest out of all of them.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we ran our 4th trial, we had set the car to 60 kilograms.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We had our hill and initial drop height the same as in trial 1.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This change in weight made the car go much faster and had the most total energy at 2934 joules.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This happened because gravity as I previously mentioned, is always pulling down, when it gets the car to go down it will at faster speeds than lighter cars.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is why you should have the highest drop height, a hill just a little less than the drop height, and the biggest car you have.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Today, I will be telling you about the best design you can do for your new roller coaster, it will have the most speed, the most exciting, and most importantly, it will be safe.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For your initial drop, you are going to want to make the highest coaster you can, you want to do this because it will have the most total energy and will have the most speed off of the initial drop.",P6_03_23_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we were testing and experimenting with the best roller coaster, we noticed that when the initial drop was lower, the amount of Joules was severely slower than that of a higher drop.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy was 2932 joules.,P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We need this for our coaster because when we use hills, the potential energy will increase and be stored for the drop after the hill where it will increase speed again.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The hill requires a certain amount of total energy and for the coaster, we are making we will not have enough energy to make it up a higher hill without support from other forces.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We need total energy because it basically splits itself between 2 energies, kinetic, and potential.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This will increase the speed with the more total energy you have going down, and losing speed in potential energy.",P6_03_23_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: In this letter of recommendation, I will go over why my roller coaster will be fun, the science behind it, and what are the requirements for the roller coaster cart to get to the end.",P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I believe that a roller coaster with more total energy will be better for the riders and the hills have to be smaller than the initial drop height and to have the most speed the mass of the cart has to be very heavy.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
To have more energy the height of the initial drop must be high.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because in all of the tests I have made the higher the drop is the more total energy is involved with the simulation.,P6_06_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because to have more total energy you have to have the chance for kinetic energy.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
One good way to have lots of potential energy is to start high up in the air.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This causes the cart to have lots of potential energy because as the cart goes down the drop the kinetic energy will build up.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I know this is the case because, in my tests for my initial drops, I made the release height 4.07 m and the potential energy at the top of the drop 1987 J, and in a different test I made the height 3.6 m and the potential energy was 1759 J.",P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The only problem is that one drop isn't going to make a fun roller coaster you still need to add some hills to it.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I did just that.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I kept the highest height I experimented with and added hills onto it four different times.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
My tests concluded that the hill has to be shorter than the initial drop.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because when you have a set amount of energy that cannot be created or destroyed stated by the rule of conservation, you have to stay within the boundaries of the amount of energy you have on the coaster.",P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
If you were to add a hill higher than the drop the cart wouldn't be able to get to the end because the cart wouldn't have enough kinetic energy.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because in my research I played around with four different hills and I came across only one cart that didn't make it over and the height of the hill was 4.07 m other than this hill the cart made it over all of the shorter hills.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This proves that you have to have a smaller hill than the initial height of your coaster if you want the cart to get to the end.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another way to add more speed and thus add more total energy would be to make them as heavy as possible.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
I know this because in my testing I kept the same initial drop height and the hill height of 3.05 m and changed the weight of the cart four times and figured out that the more mass the cart has the more total energy there will be on the coaster.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because if the cart has more mass it will pick off more speed thus creating more kinetic energy and friction giving off more heat energy.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In conclusion, I figured out that the potential energy plus kinetic energy is equal to the total energy in the coaster.",P6_06_01_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"E1R: In this letter of recommendation, I will go over why my roller coaster will be fun, the science behind it, and what are the requirements for the roller coaster cart to get to the end.",P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
To have more energy the height of the initial drop must be high.,P6_06_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because in all of the tests I have made the higher the drop is the more total energy is involved with the simulation.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another way to add more speed and thus add more total energy would be to make them as heavy as possible.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because in my testing I kept the same initial drop height and the hill height of 3.05 m and changed the weight of the cart four times and figured out that the more mass the cart has the more total energy there will be on the coaster.,P6_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
E1: I would recommend to not make the first loop or hill taller than the initial drop.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
Because if you make the first hill or first loop taller than the initial drop then the roller coaster will roll back down the hill or loop and it will not make it over.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If the hill or loop is smaller though, then it will make it over the hill or loop.",P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the car is at the top of the initial drop then it has the most PE it will ever have.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But if the car is halfway, then the KE and PE are about the same because of the law of conservation of energy, energy cannot be created or destroyed.",P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
PE and KE flip flop energy as the car is going down the hill.,P1_05_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because energy cannot be created or destroyed.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more mass the car has the harder it is going to be going up a hill.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because the more mass something has the heavier it is going to be because it weights more so it will not have enough speed to make it over the loop or hill because of gravity.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If the car is lighter the easier it is going to be to get it to go up the hill or loop.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because it is lighter so it will not slow down as easy as the heavier one will.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As the Initial drop height goes up, the more PE it will have.",P1_05_14_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For instance at initial drop height: 2 the PE is 977, but at 3 it is 1466.",P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And as it goes up the more PE it will have.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: I would recommend to not make the first loop or hill taller than the initial drop.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The relationship between kinetic and potential relationships are direct because they change equally as the car goes down the hill.,P1_05_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the car is about 1/4 down the hill the potential energy will exchange 1/4 to kinetic energy and it will keep doing this as the car goes down the hill.,P1_05_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
So at the end kinetic energy will have all 4/4 of the energy.,P1_05_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
But as it goes up the hill it repeats that process but at the top potential energy will have all 4/4 of the energy.,P1_05_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy is determined by KE and PE when they are at their maximum energy.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So when the potential energy is at its fullest and when the kinetic energy is at its fullest that is total energy.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass of the car depends on how much energy is put into the track.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If there is a lot of mass in the car then the car will go faster because it is heavier.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That will effect the energy of the car so it will crash into the end.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So we need the just right mass for the car so it can slow down in time to not crash into the end.,P1_05_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: Dear Gonzales Family: I have informed you that your new roller coaster is going to be built in such a manner that it will for sure function correctly without friction.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"My idea is that we start off the coaster really high up and have 3 loopy- loops, that will have the rider facing the ground three different times and then add a hill at the end that the roller coaster will overcome.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
How will this work you may ask.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"It is easier than you might think, the coaster cart will be a total of 60 kg so it will have more energy.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"It will then start first with a 5(meter) initial drop height, this will follow up with a turn turning all the potential energy into kinetic, then will come its first loop.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the top of the first loop it will be a height of 4 (meters).,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I know the roller coaster will overcome this obstacle because, as long as the initial drop height is taller than than the loopy-loop it will have no problem going through it.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
Next comes the second loopy-loop.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This obstacle is 3(meters) tall at the max point.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The roller coaster will get through the obstacle because it is carrying its same energy as the initial drop height.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Because in the Law Of Conservation it states energy cannot be created nor destroyed, meaning it would have the same amount of total energy, however there will be a mix of both potential energy and kinetic energy.",P6_06_10_22-23,E1,unacceptable,unacceptable,acceptable,acceptable,unacceptable,unacceptable
Then comes the third loop.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This loop has a height of 2 (meters).,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The roller coaster will have no problem going through this considering the Law Of Conservation will be in play.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Lastly comes the 4.75 (meter) hill at the end of the ride.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is where all potential energy shifts toward kinetic energy to try and make its way up the hill.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"to get back to the start line this hill curves very hard to the left making the roller coaster go up the hill at a slower pace, but still making it to the top of the hill.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But you may be thinking how can it get back up the starting point if they are at 2 different heights.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
While as I stated earlier the Law Of Conservation states energy cannot be created nor destroyed.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
Making it impossible for the roller coaster to make it back up to the starting point.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So we added an elevator, where once the coaster is on top of it and has no more kinetic energy it will pull it back up towards the top until it is at 5(meters) high.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
It would then be the next peoples turn to go,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In the end Science and the Law Of Conservation proves that my roller coaster will be fully functional and everyone will have a blast going on it.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzales Family: I will go over why my roller coaster will be super fun, the science behind how it will work, and how it will get from start to finish.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know to get more energy in an easy way is to increase its mass creating more potential energy before the ride and more during the ride to make the ride better.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
Another aspect I will go over is how the initial height has to be taller than the hills.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
I know all of this information from the trials results I will be showing you and,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"It is easier than you might think, the coaster cart will be a total of 60 kg or more so it will have more energy.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because in the mass vs energy simulation when the car was 60 kg it had a total of around 2900(J) of total energy.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
While when the mass was 50 kg it had around 2400(J).,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know the more (J) you have the faster the coaster is gonna go.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The initial drop height will be higher than all my hills also.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This will follow up with a turn turning all the potential energy into kinetic once it goes down the initial drop.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the top of the first hill the height will have to be less than my initial drop.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because as stated in the law of conservation it states energy cannot be created or destroyed.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"I also know this because in the add a hill simulation my initial height for all trials was 4 m, in one of my trials the hill height was 5 meters tall and the coaster failed to make it over the hill.",P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But then when the hill was 3 meters tall it went over.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This proves 2 different ways how the initial height has to be higher than the hill itself.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Another aspect of the science behind a roller coaster is that the total energy will be the same throughout the entire run.,P6_06_10_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
Although kinetic energy and potential energy will go up and down throughout the run.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the roller coaster goes down a hill it loses all of its potential when it get to the bottom.,P6_06_10_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
But as it gets up the hill the kinetic energy then turns into potential I know this throughout the trial initial drop.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In this simulation it shows little to no potential energy at the bottom and the kinetic energy being about the same as total energy.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The roller coaster will get through any obstacle as long as long as it is carrying its same energy as the initial drop height if the hills are smaller than the initial drop height.,P6_06_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
